name	term	lev	seq	value
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_017090	-1.0521369107622
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_017374	8.38540402865459
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_019713	-0.578987093727292
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_020060	-2.5495101637443
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_020886	0.400303595166005
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_021894	-1.04085374918949
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_022550	0.307338301128251
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_022596	1.52606050396751
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_022765	-5.73258493017436
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_023681	-3.9763816563764
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_024227	-0.139754428326412
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_024261	-2.05741372149801
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_025958	-1.15418483152906
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_027226	-2.4064425434912
"flavin adenine dinucleotide binding"	GO:0050660	2	SPU_028586	1.04907108405103
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_000012	0.491965394581455
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_004607	2.04115014834194
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_012540	-1.34042446751566
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_017041	5.67999589124551
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_020475	6.08774152580879
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_025730	1.98794425350103
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	GO:0016813	2	SPU_026918	-2.23725193720439
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_000092	-42.9371350629874
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_000314	1.34294548959983
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_000856	-2.14034722876803
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_004907	0.730116150949692
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_006470	1.03493301708779
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_010067	-0.970463615116641
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_012834	-5.3756592576723
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_012871	-2.39190688530729
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_013485	-9.34650897382857
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_014725	-0.0536034522787317
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_016585	-4.31244265072622
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_018422	1.3129154597986
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_018443	-0.694447021747953
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_018444	-4.87260148506529
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_019341	-0.144284248836804
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_023735	-1.19894852803453
"voltage-gated potassium channel activity"	GO:0005249	5	SPU_024884	-3.94498518762015
"extracellular matrix structural constituent"	GO:0005201	2	SPU_001532	0.200849227335257
"extracellular matrix structural constituent"	GO:0005201	2	SPU_001533	-3.43833731711393
"extracellular matrix structural constituent"	GO:0005201	2	SPU_003768	16.6222372376444
"extracellular matrix structural constituent"	GO:0005201	2	SPU_007534	3.30772418615915
"extracellular matrix structural constituent"	GO:0005201	2	SPU_008613	-5.07369744700945
"extracellular matrix structural constituent"	GO:0005201	2	SPU_009076	-1.14492390133035
"extracellular matrix structural constituent"	GO:0005201	2	SPU_012550	1.18881002455598
"extracellular matrix structural constituent"	GO:0005201	2	SPU_012680	-2.04699092424378
"extracellular matrix structural constituent"	GO:0005201	2	SPU_013078	-8.22728455150762
"extracellular matrix structural constituent"	GO:0005201	2	SPU_013110	0.0769967111952935
"extracellular matrix structural constituent"	GO:0005201	2	SPU_013557	9.25372092131315
"extracellular matrix structural constituent"	GO:0005201	2	SPU_014618	1.32829757015103
"extracellular matrix structural constituent"	GO:0005201	2	SPU_015708	15.361290387726
"extracellular matrix structural constituent"	GO:0005201	2	SPU_017678	2.15389455779898
"extracellular matrix structural constituent"	GO:0005201	2	SPU_021495	3.3299458805449
"extracellular matrix structural constituent"	GO:0005201	2	SPU_023443	-4.51689431654066
"extracellular matrix structural constituent"	GO:0005201	2	SPU_026008	6.25304387430838
"extracellular matrix structural constituent"	GO:0005201	2	SPU_026009	0.518550416828221
"extracellular matrix structural constituent"	GO:0005201	2	SPU_028567	2.26916512600697
"extracellular matrix structural constituent"	GO:0005201	2	SPU_028613	12.9289443985674
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_000054	-0.0270982996751608
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_000799	-10.5658881824871
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_001269	-0.106966488903529
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_002153	-2.1116109133904
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_002293	-0.381758848231088
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_004923	3.30769864479266
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_005150	0.58381152672281
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_007228	3.2959062459382
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_008406	2.10266472222947
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_009360	3.59430400422262
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_010247	2.14725119434473
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_010272	0.113556901464591
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_010687	2.15560345574924
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_010958	0.539891949140314
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_012025	-0.654708831880234
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_012630	-3.76059125518182
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_012644	2.12832499306045
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_013380	-0.217872767036119
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_013742	1.09761686201428
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_015121	19.4663919215346
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_015238	3.5680853541495
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_015873	2.49228899811999
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_017798	9.15341722975019
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_018046	0.449154334780224
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_018240	0.17165426915811
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_019712	1.71951601671545
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_019713	-0.578987093727292
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_021259	0.29788782709333
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_021680	0.767506471415901
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_022135	-2.17197321973499
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_022214	-0.297215227153746
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_022548	-4.27943240034297
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_022549	1.76605843656582
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_022550	0.307338301128251
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_023265	9.13729137037723
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_023691	-0.330112681267078
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_023718	-1.0373211402577
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_023963	-0.503733858434629
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_025313	-1.67364839535885
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_025353	0.857131639526179
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_025782	2.13790739036496
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_027448	0.121824980516156
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_027849	-0.174024656974918
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_027945	0.154763002314026
"oxidoreductase activity, acting on the CH-CH group of donors"	GO:0016627	3	SPU_028773	1.49979245252737
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_003742	-1.54263090599803
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_004304	-0.238580677807451
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_004764	-0.0598044360579637
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_005851	-0.0837272068690791
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_007129	-2.12582769017673
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_008195	1.79459320783856
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_008434	1.62576447820324
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_010980	0.33983060753239
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_010981	-3.59660067240923
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_014011	1.43137317419857
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_014291	-2.56126888414143
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_014900	-4.84837355647287
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_018635	2.9190128685234
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_018636	-5.36251370339042
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_018637	0.987357372493303
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_021976	6.47545869065029
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_023429	-30.2585761028732
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_023430	-6.89631450588485
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_027382	-6.85907238457909
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_027669	13.2605952756916
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_027816	-3.58590420791008
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_028646	-0.308585388519987
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_017843	5.91434987891326
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	GO:0016702;GO:0016701	2	SPU_027246	1.09110767639119
"chromatin binding"	GO:0003682	2	SPU_000801	1.3265211382888
"chromatin binding"	GO:0003682	2	SPU_003705	18.2429896106247
"chromatin binding"	GO:0003682	2	SPU_011661	4.63500864978786
"chromatin binding"	GO:0003682	2	SPU_013804	6.86499706061646
"chromatin binding"	GO:0003682	2	SPU_016575	-0.648516609573761
"chromatin binding"	GO:0003682	2	SPU_018428	0.231284322615045
"chromatin binding"	GO:0003682	2	SPU_018850	-0.51595934620086
"chromatin binding"	GO:0003682	2	SPU_023599	5.23243211217489
"chromatin binding"	GO:0003682	2	SPU_024644	1.01008779432234
"chromatin binding"	GO:0003682	2	SPU_025140	8.59036892578986
"chromatin binding"	GO:0003682	2	SPU_025482	1.0924683281282
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_000346	0.155368912006482
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_000486	1.60677907906606
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_000611	-13.9056744162104
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_000616	0.246934017488794
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_000652	-0.453174444854431
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_000776	5.99547911274188
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_001087	6.1661948231123
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_001317	-0.306173005294276
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_001392	-2.18230524172573
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_001461	2.39288893606177
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_001489	-1.17826783439933
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_001665	1.17058013264215
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002291	1.11113402353355
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002366	-3.03284988622073
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002572	0.346593369077212
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002644	-0.572512712537236
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002649	-2.66583087705066
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002908	-10.7440786441836
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_002928	-0.553696005303413
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003142	-0.411398362071957
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003149	-0.0698432062291747
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003348	0.208951122736811
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003479	-0.0542215073122201
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003581	1.75207639862799
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003669	2.74546164291114
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_003708	-1.40339041448947
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_004192	2.85733710380109
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_004193	0.858049460866274
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_004300	0.0685742777855073
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_004301	0.958345556710724
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_004533	0.33496112637789
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_004852	0.269643814671344
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_005264	-2.33669460419462
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_005885	-0.917923108575951
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_005902	5.81663052637563
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006056	5.17203489747199
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006353	-5.79099360637749
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006443	-0.00166498905573366
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006513	2.34322263431424
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006528	-2.29647497324987
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006603	-1.85562836578634
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006720	6.36158256925035
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_006809	2.08741871871152
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_007006	-0.469425701503121
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_007141	0.350594456572249
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_007261	-1.4964550419615
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_007282	0.989203510904552
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_007935	-0.267982096311592
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008058	0.586708132512012
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008065	-0.226753041256396
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008287	0.0723510116011118
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008448	-0.711514655733036
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008466	-4.11507836778511
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008670	-1.32834506224287
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008892	-0.00508892027770115
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_008895	2.19678585996508
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009226	5.64487856480621
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009288	1.78001980957415
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009434	1.62669620694552
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009522	-0.677445400082869
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009691	5.74208936411532
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009810	0.0254688857455263
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_009929	-0.0979260550155441
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_010017	2.07737661358493
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_010189	0.981812282229908
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_010286	-1.14724938354422
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_010287	3.07651554483659
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011090	-3.29755044179838
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011187	0.472821410388477
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011256	-0.00726264134968332
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011259	1.35976885521855
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011335	0.427686517217042
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011560	8.6340441593891
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011562	2.11419164724089
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011618	2.0372940028481
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011620	-0.299981520484996
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_011642	0.184423404244783
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012042	-0.0246627642653693
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012073	1.79975829195533
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012520	-0.6977510837719
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012721	-0.982348236045854
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012858	4.91752329033241
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012891	3.40510181994547
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_012982	-2.14294845728905
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013055	-0.643248842671883
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013142	0.134873466506904
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013192	-1.20337644059595
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013402	0.580843259407561
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013439	-0.316498647524345
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013773	0.774437237893927
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013810	-1.78224901231127
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_013812	0.757662072413098
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_014329	1.48170069222642
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_014331	0.282251626531095
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_014642	-0.234257380187726
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_014703	-14.0362923244533
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_014959	-0.00504012139629141
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_015319	0.912459432079343
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_015720	-0.0989230051222683
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_015765	-2.46827951313578
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_015800	-0.274354404923292
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_015923	2.07414649683227
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016053	-0.899377089769525
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016103	-0.126142051157324
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016144	-3.40044585978088
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016287	-0.698800401539989
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016377	14.5603872831922
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016406	-0.788599884762939
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016407	-1.33030258594482
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016447	0.296002367237891
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016642	2.744715155921
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016726	-6.23586032389631
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016731	-2.58184588588421
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016827	-0.584229360511313
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016844	-0.939967653197796
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_016937	3.61696036157085
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017363	-0.364307689493732
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017533	-0.765969072036524
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017534	1.81424669076138
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017572	1.27677768799586
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017648	-11.7777177908957
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017653	0.279085421076501
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017696	-15.9593094274441
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017719	2.61856752022531
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017948	2.11598593026085
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017995	3.7805595474673
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_017998	1.65744720359686
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_018012	1.38648293349407
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_018024	0.988178069595156
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_018228	-1.07433749865406
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_018880	-1.05157578801597
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019276	0.420737103977261
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019301	1.36389096038188
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019513	1.63384740797898
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019559	0.523301452721229
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019568	0.610733840458009
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019624	-2.98582382619308
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_019852	0.0119752695521762
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020020	0.341217439668531
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020050	-6.74285665773956
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020268	-0.79595696546128
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020281	-1.9671440956913
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020488	0.0984760779120932
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020501	-0.35607366957625
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020542	3.1716757134799
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020578	1.52702687950534
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_020604	0.00910738894590937
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021072	-0.529782849120302
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021143	-0.94269041419817
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021207	-0.680600152231874
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021276	0.190248731140471
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021302	-0.550598238183829
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021493	5.16605390874128
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021599	-2.32331490462871
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_021797	2.32303733626873
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022047	-2.75617157393014
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022088	1.06488554549925
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022235	-1.89732991476406
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022282	1.60258142238262
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022430	0.634056541527788
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022465	-5.01372866384062
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022501	3.64972751267441
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022561	-0.500380421727902
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022588	-0.732084140895716
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022669	-0.461199086987287
"hydrolase activity, acting on ester bonds"	GO:0016788	3	SPU_022672	8.6294796914028
